label,message,length
0,supposed meet discus abt trip thought xuhui told afternoon thought go lesson,132
0,hey come online use msn,44
0,m fine hope good take care,42
0,oops shower u called hey parking garage collapsed university hospital see m crazy stuff like happen,142
0,aiyo u poor thing u dun wan 2 eat u bathe already,62
0,yar tot u knew dis would happen long ago already,54
0,gorgeous keep pix cumming thank,54
0,boy late 2 home father power frndship,56
0,jade paul didnåõt u txt u remember barmed want 2 talk 2 u txt,90
0,spending new year brother family lets plan meet next week ready spoiled,111
0,u today,22
0,said okay sorry,22
0,slept thinkthis time lt gt pm dangerous,57
0,networking job,24
1,goldviking 29m inviting friend reply yes762 no762 see wwwsmsacugoldviking stop send stop frnd 62468,138
0,dont let studying stress l8r,38
0,s u haf 2 keep busy,32
0,rushing m working m school rush go hungry,70
0,channel,25
0,telling coulda real valentine nt u never pick nothing,96
1,phony å£350 award todays voda number ending xxxx selected receive å£350 award match please call 08712300220 quoting claim code 3100 standard rate app,177
0,made eta taunton 1230 planned hope thatû÷s still okday good see xx,97
0,m hungry buy smth home,27
0,hey kate,9
0,drive read need write,42
0,looked addie go back monday suck,61
0,happy new year hope good semester,51
0,esplanade lor else,28
0,talk,22
0,hmph go head big baller,26
0,well like actually called someone punto woulda worse,78
0,nope since ayo travelled forgotten guy,51
0,still around looking pick later,42
1,cds 4u congratulations ur awarded å£500 cd gift voucher å£125 gift guaranteed freeentry 2 å£100 wkly draw xt music 87066 tncs wwwldewcom1win150ppmx3age16,169
0,s someone year lt gt toyota camry like mr olayiwola s mileage lt gt kits clean need know much sell raise dough soon landing sell holla back,247
0,guess pub im im happy pig clover whatever saying,81
0,ill b soon,15
0,oh k come tomorrow,28
0,go fool dont cheat others ok,28
0,mobile numberpls sm ur mail idconvey regard achan ammarakheshqatar,78
0,way rencontre meet mountains dont,60
1,guaranteed å£1000 cash å£2000 prize claim yr prize call customer service representative 08714712412 10am7pm cost 10p,156
0,u attend ur driving lesson many time wk n day,59
0,uncle g checking rewarding month,59
0,hello boytoy geeee m missing today like send tm remind m thinking loved loving kiss,146
0,think two still need get cash def ready 9,73
0,hey gal u wan na meet 4 dinner nìâte,47
1,dear 0776xxxxxxx u ve invited xchat final attempt contact u txt chat 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18yrs,154
0,babe talking think good boy missing love,152
0,great office today,31
0,s cool last little getting time soon,66
0,sad puppy noise,19
0,yes possible dint try pls dont tell one k,57
0,anyway holla whenever re around need excuse go creep people sarasota,100
0,happen,22
0,gon na ask lol think 7,44
1,ur cashbalance currently 500 pound maximize ur cashin send go 86688 150pmeg cc 08718720201 hgsuite3422lands roww1j6hl,146
1,private 2003 account statement show 800 unredeemed sim point call 08715203685 identifier code4xx26 expires 131004,133
0,go chase run s crossing street,67
1,d like tell deepest darkest fantasy call 09094646631 60pmin stop text call 08712460324 nat rate,126
0,coming friday leave pongal get news work place,84
0,hey inconvenient si huh,48
0,ok vl u know got adsense approved,43
0,really good see day dudette missing,69
0,want go perumbavoor,27
0,many time told stage use laugh listen aha,72
1,wo nt believe s true s incredible txts reply g learn truly amazing thing blow mind o2fwd 18ptxt,149
0,nt hear,28
0,thanks talk saturday dear cherish brother role model,133
0,pls clarify back open return ticket preponed go back kerala,98
1,natalie 20f inviting friend reply yes165 no165 see wwwsmsacunatalie2k9 stop send stop frnd 62468,135
0,ran younger man make pretty baby together,70
1,jamster get free wallpaper text heart 88888 c apply 16 need help call 08701213186,109
0,ic lol play 9 door sometime yo,41
0,dunno dad said coming home 2 bring u 4 lunch yup go w u lor call u reach school lor,111
0,sent jd customer service cum accounts executive ur mail id detail contact u,97
0,desires u going doctor 4 liver get bit stylish get ur hair managed thats,89
0,hmmmstill dont opener,31
0,yeah basically time next week get away mom amp get 3,89
0,edison rightly said a fool ask question wise man answer know u speechless viva gm,143
0,vote wherever heart guide,43
0,si lor juz watched italian job,46
0,tick tick tick could die loneliness know pout stomp foot need,111
0,lmao know well,27
1,double mins double txt 12 price linerental latest orange bluetooth mobile call mobileupd8 latest offer 08000839402 call2optoutlf56,159
0,train back northampton m afraid m staying skyving today ho ho around wednesday though fancy comedy club week way,175
0,goodnight da thangam really miss u dear,42
0,hey next sun 1030 s basic yoga course bugis go pilates intro next sat tell time r free,138
0,geeeee internet really bad today eh,50
1,free video camera phone half price line rental 12 mths 500 cross ntwk min 100 txts call mobileupd8 08001950382 call2optout674,145
0,think disturbing da,30
0,sorry ll call later meeting sir,49
0,havent stuck orchard dad s car going 4 dinner u leh r free tonight,91
0,ok also wan 2 watch e 9 pm show,36
0,dunno lei like dun haf,30
0,brother transfered lt gt lt gt pa,63
0,call later afternoon onwords mtnl service get problem south mumbai hear nt listen,119
1,83039 62735å£450 uk break accommodationvouchers term condition apply 2 claim mustprovide claim number 15541,132
0,talk g x,26
0,hai dear friend new amp present number rajitha raj ranju,82
1,5p 4 alfie moon s children need song ur mob tell ur m8s txt tone charity 8007 nokias poly charity polys zed 08701417012 profit 2 charity,160
0,different style,23
1,win å£200 shopping spree every week starting 2 play text store 88039 skilgme tscs08714740323 1winawk age16 å£150perweeksub,137
0,gud ni8 dear slp well take care swt dream muah,53
0,want sent lt gt mesages today thats sorry hurt,66
1,2nd attempt contract u week top prize either å£1000 cash å£200 prize call 09066361921,132
0,well m glad nt find totally disagreeable lol,62
0,guy flash go call call madam take care oh,74
1,want new nokia 3510i colour phone deliveredtomorrow 300 free minute mobile 100 free text free camcorder reply call 08000930705,158
0,mark work tomorrow get 5 work house meet u afterwards,93
0,keep ur problem ur heart,29
0,yeah give call ve got minute,43
0,hi babe uawake feellikw shitjustfound via aletter thatmum gotmarried 4thnovbehind ourbacks åð fuckinnice selfish,119
0,amazing rearrange letter give meaning dormitory dirty room astronomer moon starer eye see election result lies let recount motherinlaw woman hitler eleven plus two twelve plus one amazing,256
0,aiya discus later lar pick ì 4,51
0,hey happy birthday,21
0,sorry missed call please call back,51
0,omg one thing another cat worm bad day end,85
0,good morning im suffering fever dysentry able come office today,94
0,wont anything de,22
0,type stuff sing,31
0,st andre virgil s cream,24
0,check room befor activity,46
0,fri ah okie lor goin 4 drivin den go shoppin tt,65
0,gokila talking aha,32
0,hi shanil rakhesh herethanks exchanged uncut diamond stuffleaving back excellent service dino prem,120
0,kkthis month kotees birthday know,36
0,m really really broke oh amount small even lt gt,71
0,sorry mate phone didnt write love kate,70
1,themob hit link get premium pink panther game new 1 sugababes crazy zebra animation badass hoody wallpaperall 4 free,149
0,ah well confuses thing doesnt thought friend maybe wrong thing already sort invited tho may come co money,166
0,aight call re close,32
0,nope thats fine might nap tho,41
1,msg mobile content order resent previous attempt failed due network error queries customersqueries netvisionukcom,153
0,news hassling get weed week andres money haughaighgtujhyguj,98
0,boy loved gal propsd bt didnt mind gv lv lttrs bt frnds threw thm boy decided 2 aproach gal dt time truck speeding towards gal wn 2 hit girl boy ran like hell n saved asked hw cn u run fast boy replied boost secret energy n instantly girl shouted energy n thy lived happily 2gthr drinking boost evrydy moral story hv free msg gud ni8,450
0,wnt buy bmw car urgently vry urgentbut hv shortage lt gt lacsthere source arng dis amt lt gt lac thats prob,150
0,ding ya break fassyole blacko londn,47
0,really need 2 kiss u miss u baby ur baby 4eva,57
0,sign maturity start saying big thing actually start understanding small thing nice evening bslvyl,154
0,oh got many responsibility,33
1,1 new message please call 08715205273,47
0,ve reached sch already,27
1,december mobile 11mths entitled update latest colour camera mobile free call mobile update vco free 08002986906,159
0,u definitely need module e humanity dis sem izzit u wan 2 take module 1st,91
0,argh fuck nobody town,39
1,get 3 lions england tone reply lionm 4 mono lionp 4 poly 4 go 2 wwwringtonescouk original n best tones 3gbp network operator rate apply,156
0,thanks fills complete calm reassurance,53
0,aslamalaikkum insha allah tohar beeen muht albi mufti mahfuuz meaning,88
0,driving training,28
0,lol real told dad cancer,43
1,private 2003 account statement 078,44
0,oops lt gt,32
0,not enufcredeit tocallshall ileave uni 6 get bus yor house,73
0,hi chikku send nice msg,30
0,impossible argue always treat like sub like never released remind necessary,154
0,work ah den 6 plus lor u workin oso rite den go orchard lor place go liao,107
0,wonderful okors great month cherish guy wish well day mojibiola,101
0,cuz ibored wan na study,31
0,wot wed nite 3 til 9,49
0,rose red red blood blood heart heart u u send ti ur friend including u like u get back 1u r poor relation 2u need 1 support 3u r frnd 2 many 4some1 luvs u 5 some1 praying god marry u try,281
0,way,37
0,suck ll go u hair ll free right,70
0,s still working time also tried adding zero saving checking lt gt,114
0,hmm dunno leh mayb bag 4 goigng dat small jus anything except perfume smth dat keep,116
0,sday joinedso training started today,47
0,sorry grocer,27
0,nice pub near frankie n bennys near warner cinema,87
1,4 costa del sol holiday å£5000 await collection call 09050090044 toclaim sae tc pobox334 stockport sk38xh costå£150pm max10mins,164
0,yup havent want go yoga call book,88
0,oh shut omg yesterday dream 2 kid boy pissed kid boy even told mark dream changing diaper cause m getting owed face,228
0,yeah imagine would really gentle unlike doc treat patient like turkey,102
1,free 1st week no1 nokia tone 4 ur mobile every week txt nokia 8077 get txting tell ur mate wwwgetzedcouk pobox 36504 w45wq 16 norm150ptone,162
0,started dont stop pray good idea anything see help guy ill forward link,133
0,hi darlin im helen fone im gon na b prince 2 nite please come tb love kate,88
0,m office da,36
0,aiyar u poor thing give u support k jia ll think u,77
0,oh unintentionally bad timing great fingers train play along give fifteen min warning,104
1,get garden ready summer free selection summer bulb seed worth å£3350 scotsman saturday stop go2 notxtcouk,156
0,k come wenever u lik come also tel vikky come getting free time,87
0,pls call da happen,28
0,happy new year u ur family may new year bring happiness stability tranquility ur vibrant colourful life,130
